artist_name;song_title
Aretha Franklin;'Twas The Night Before Christmas
Aretha Franklin;(Blue) By Myself
Aretha Franklin;(I Can't Get No) Satisfaction
Aretha Franklin;(It's Just) Your Love
Aretha Franklin;(You Make Me Feel Like) A Natural Woman
Aretha Franklin;14 Angels
Aretha Franklin;96 Tears
Aretha Franklin;A Brand New Me
Aretha Franklin;A Change
Aretha Franklin;A Change Is Gonna Come
Aretha Franklin;A Deeper Love
Aretha Franklin;A Different World (Theme Song)
Aretha Franklin;A Rose Is Still A Rose
Aretha Franklin;A Song For You
Aretha Franklin;A Summer Place
Aretha Franklin;Ac-Cent-Tchu-Ate The Positive
Aretha Franklin;Ain't No Way
Aretha Franklin;Ain't Nobody (Gonna Turn Me Around)
Aretha Franklin;Ain't Nobody Ever Loved You
Aretha Franklin;Ain't Nothing Like The Real Thing
Aretha Franklin;All Night Long
Aretha Franklin;All Of These Things
Aretha Franklin;All The King's Horses
Aretha Franklin;Amazing Grace
Aretha Franklin;An Angel Cries
Aretha Franklin;Angel
Aretha Franklin;Angels We Have Heard On High
Aretha Franklin;Another Night
Aretha Franklin;April Fools
Aretha Franklin;Are You Sure
Aretha Franklin;As Long As You Are There
Aretha Franklin;Ave Maria
Aretha Franklin;Baby, Baby, Baby
Aretha Franklin;Baby, I Love You
Aretha Franklin;Better Friends Than Lovers
Aretha Franklin;Blue Holiday
Aretha Franklin;Border Song (Holy Moses)
Aretha Franklin;Break It To Me Gently
Aretha Franklin;Bridge Over Troubled Water
Aretha Franklin;Bring It On Home To Me
Aretha Franklin;Call Me
Aretha Franklin;Can't You Just See Me
Aretha Franklin;Chain Of Fools
Aretha Franklin;Christmas Ain't Christmas (Without The One You Love)
Aretha Franklin;Climbing Higher Mountains
Aretha Franklin;Cold, Cold Heart
Aretha Franklin;Come Back Baby
Aretha Franklin;Come To Me
Aretha Franklin;Crazy He Calls Me
Aretha Franklin;Cry Like A Baby
Aretha Franklin;Dark End Of The Street
Aretha Franklin;Day Dreaming
Aretha Franklin;Didn't I (Blow Your Mind This Time)
Aretha Franklin;Do Right Woman, Do Right Man
Aretha Franklin;Do You Still Remember
